"idBank";"Dernière mise à jour";"IPAGRI";"﻿Base de l'indice";"Indicateur";"Correction";"Série arrêtée";"Puissance";"Nomenclature de l'indice des prix agricoles";"Zone géographique";"Unité";"Périodicité";"Nature"
"010776441";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pommes de terre de féculerie";"France";"sans objet";"Annuelle";"Indice"
"010776442";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pommes de terre pour l'industrie";"France";"sans objet";"Annuelle";"Indice"
"010776443";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Vins";"France";"sans objet";"Annuelle";"Indice"
"010776444";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Vins d'Appellation d'origine protégée (AOP) hors vins pour Champagne";"France";"sans objet";"Annuelle";"Indice"
"010776446";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Vins avec IG et sans IG";"France";"sans objet";"Annuelle";"Indice"
"010776447";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Vins IGP";"France";"sans objet";"Annuelle";"Indice"
"010776448";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Vins sans IG";"France";"sans objet";"Annuelle";"Indice"
"010776450";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Produits de l'horticulture";"France";"sans objet";"Annuelle";"Indice"
"010776451";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fleurs coupées";"France";"sans objet";"Annuelle";"Indice"
"010776452";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Anémones";"France";"sans objet";"Annuelle";"Indice"
"010776453";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Giroflée";"France";"sans objet";"Annuelle";"Indice"
"010776454";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Hélianthus";"France";"sans objet";"Annuelle";"Indice"
"010776455";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Muflier";"France";"sans objet";"Annuelle";"Indice"
"010776456";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Muguet";"France";"sans objet";"Annuelle";"Indice"
"010776457";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Oeillet";"France";"sans objet";"Annuelle";"Indice"
"010776458";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Renoncule";"France";"sans objet";"Annuelle";"Indice"
"010776459";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Tulipe";"France";"sans objet";"Annuelle";"Indice"
"010776460";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Sapin de Noël";"France";"sans objet";"Annuelle";"Indice"
"010776461";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Plantes en pots";"France";"sans objet";"Annuelle";"Indice"
"010776462";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Plants de pépinières";"France";"sans objet";"Annuelle";"Indice"
"010776479";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Autres produits végétaux";"France";"sans objet";"Annuelle";"Indice"
"010776480";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Semences et plants";"France";"sans objet";"Annuelle";"Indice"
"010776482";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Semences fourragères et autres";"France";"sans objet";"Annuelle";"Indice"
"010776484";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Betteraves";"France";"sans objet";"Annuelle";"Indice"
"010776485";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fourrages";"France";"sans objet";"Annuelle";"Indice"
"010776486";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Légumes secs";"France";"sans objet";"Annuelle";"Indice"
"010776487";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pois protéagineux";"France";"sans objet";"Annuelle";"Indice"
"010776488";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Lin";"France";"sans objet";"Annuelle";"Indice"
"010776490";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Animaux et produits animaux";"France";"sans objet";"Annuelle";"Indice"
"010776491";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Animaux";"France";"sans objet";"Annuelle";"Indice"
"010776492";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Gros bovins";"France";"sans objet";"Annuelle";"Indice"
"010776493";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Bovins maigres";"France";"sans objet";"Annuelle";"Indice"
"010776494";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Bovins de boucherie";"France";"sans objet";"Annuelle";"Indice"
"010776495";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Jeunes bovins";"France";"sans objet";"Annuelle";"Indice"
"010776496";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Boeufs";"France";"sans objet";"Annuelle";"Indice"
"010776497";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Génisses";"France";"sans objet";"Annuelle";"Indice"
"010776498";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Vaches";"France";"sans objet";"Annuelle";"Indice"
"010776499";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Taureaux";"France";"sans objet";"Annuelle";"Indice"
"010776500";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Veaux";"France";"sans objet";"Annuelle";"Indice"
"010776501";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Veaux de boucherie";"France";"sans objet";"Annuelle";"Indice"
"010776502";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Veaux de huit jours";"France";"sans objet";"Annuelle";"Indice"
"010776503";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Porcins";"France";"sans objet";"Annuelle";"Indice"
"010776504";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Ovins";"France";"sans objet";"Annuelle";"Indice"
"010776505";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Autres animaux";"France";"sans objet";"Annuelle";"Indice"
"010776506";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Volailles";"France";"sans objet";"Annuelle";"Indice"
"010776507";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Dindes et dindons";"France";"sans objet";"Annuelle";"Indice"
"010776508";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Canards à rôtir";"France";"sans objet";"Annuelle";"Indice"
"010776509";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poulet";"France";"sans objet";"Annuelle";"Indice"
"010776510";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poulet de label";"France";"sans objet";"Annuelle";"Indice"
"010776511";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poulet standard";"France";"sans objet";"Annuelle";"Indice"
"010776512";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pintade";"France";"sans objet";"Annuelle";"Indice"
"010776513";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pintade de label";"France";"sans objet";"Annuelle";"Indice"
"010776514";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pintade (autre)";"France";"sans objet";"Annuelle";"Indice"
"010776515";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Lapins";"France";"sans objet";"Annuelle";"Indice"
"010776516";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Produits animaux";"France";"sans objet";"Annuelle";"Indice"
"010776517";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Lait";"France";"sans objet";"Annuelle";"Indice"
"010776518";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Lait de vache";"France";"sans objet";"Annuelle";"Indice"
"010776519";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Lait de brebis";"France";"sans objet";"Annuelle";"Indice"
"010776520";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Lait de chèvre";"France";"sans objet";"Annuelle";"Indice"
"010776521";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Oeufs";"France";"sans objet";"Annuelle";"Indice"
"010776522";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fruits et légumes";"France";"sans objet";"Annuelle";"Indice"
"010776523";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fruits et légumes frais";"France";"sans objet";"Annuelle";"Indice"
"010776524";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fruits frais";"France";"sans objet";"Annuelle";"Indice"
"010776525";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Abricot";"France";"sans objet";"Annuelle";"Indice"
"010776526";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Cerise";"France";"sans objet";"Annuelle";"Indice"
"010776527";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Châtaigne";"France";"sans objet";"Annuelle";"Indice"
"010776528";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Clémentine";"France";"sans objet";"Annuelle";"Indice"
"010776529";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fraise";"France";"sans objet";"Annuelle";"Indice"
"010776530";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fraise allongée";"France";"sans objet";"Annuelle";"Indice"
"010776531";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fraise ronde";"France";"sans objet";"Annuelle";"Indice"
"010776532";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Framboise";"France";"sans objet";"Annuelle";"Indice"
"010776533";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Kiwi";"France";"sans objet";"Annuelle";"Indice"
"010776534";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Noix";"France";"sans objet";"Annuelle";"Indice"
"010776535";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pêche et nectarine";"France";"sans objet";"Annuelle";"Indice"
"010776536";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Nectarine";"France";"sans objet";"Annuelle";"Indice"
"010776537";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pêche";"France";"sans objet";"Annuelle";"Indice"
"010776538";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poire";"France";"sans objet";"Annuelle";"Indice"
"010776539";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poire d'été";"France";"sans objet";"Annuelle";"Indice"
"010776540";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poire hors été";"France";"sans objet";"Annuelle";"Indice"
"010776541";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pomme";"France";"sans objet";"Annuelle";"Indice"
"010776542";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pomme Gala";"France";"sans objet";"Annuelle";"Indice"
"010776543";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pomme Golden";"France";"sans objet";"Annuelle";"Indice"
"010776544";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pomme, autres variétés";"France";"sans objet";"Annuelle";"Indice"
"010776545";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Prune";"France";"sans objet";"Annuelle";"Indice"
"010776546";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Raisin";"France";"sans objet";"Annuelle";"Indice"
"010776547";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Légumes frais";"France";"sans objet";"Annuelle";"Indice"
"010776548";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Ail";"France";"sans objet";"Annuelle";"Indice"
"010776549";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Artichaut";"France";"sans objet";"Annuelle";"Indice"
"010776550";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Asperge";"France";"sans objet";"Annuelle";"Indice"
"010776551";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Aubergine";"France";"sans objet";"Annuelle";"Indice"
"010776552";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Bette";"France";"sans objet";"Annuelle";"Indice"
"010776553";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Betterave rouge";"France";"sans objet";"Annuelle";"Indice"
"010776554";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Carotte";"France";"sans objet";"Annuelle";"Indice"
"010776555";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Céleri rave";"France";"sans objet";"Annuelle";"Indice"
"010776556";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Champignon";"France";"sans objet";"Annuelle";"Indice"
"010776557";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Chou";"France";"sans objet";"Annuelle";"Indice"
"010776558";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Chou Brocoli";"France";"sans objet";"Annuelle";"Indice"
"010776559";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Chou-fleur";"France";"sans objet";"Annuelle";"Indice"
"010776560";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Chou pommé";"France";"sans objet";"Annuelle";"Indice"
"010776561";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Concombre";"France";"sans objet";"Annuelle";"Indice"
"010776562";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Courgette";"France";"sans objet";"Annuelle";"Indice"
"010776563";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Echalote";"France";"sans objet";"Annuelle";"Indice"
"010776564";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Endive";"France";"sans objet";"Annuelle";"Indice"
"010776565";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Epinard";"France";"sans objet";"Annuelle";"Indice"
"010776566";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Haricot à écosser";"France";"sans objet";"Annuelle";"Indice"
"010776567";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Melon";"France";"sans objet";"Annuelle";"Indice"
"010776568";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Navet";"France";"sans objet";"Annuelle";"Indice"
"010776569";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Oignon de couleur";"France";"sans objet";"Annuelle";"Indice"
"010776570";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Persil";"France";"sans objet";"Annuelle";"Indice"
"010776571";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poireau";"France";"sans objet";"Annuelle";"Indice"
"010776572";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Poivron";"France";"sans objet";"Annuelle";"Indice"
"010776573";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Potiron";"France";"sans objet";"Annuelle";"Indice"
"010776574";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Radis";"France";"sans objet";"Annuelle";"Indice"
"010776575";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Salade";"France";"sans objet";"Annuelle";"Indice"
"010776576";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Chicorée";"France";"sans objet";"Annuelle";"Indice"
"010776577";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Chicorée frisée";"France";"sans objet";"Annuelle";"Indice"
"010776578";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Chicorée scarole";"France";"sans objet";"Annuelle";"Indice"
"010776579";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Laitue";"France";"sans objet";"Annuelle";"Indice"
"010776580";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Batavia";"France";"sans objet";"Annuelle";"Indice"
"010776581";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Laitue à couper";"France";"sans objet";"Annuelle";"Indice"
"010776582";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Laitue pommée";"France";"sans objet";"Annuelle";"Indice"
"010776583";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Mâche";"France";"sans objet";"Annuelle";"Indice"
"010776584";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Tomate";"France";"sans objet";"Annuelle";"Indice"
"010776585";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Tomate hors petits fruits";"France";"sans objet";"Annuelle";"Indice"
"010776586";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Tomate petits fruits";"France";"sans objet";"Annuelle";"Indice"
"010776587";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Truffe";"France";"sans objet";"Annuelle";"Indice"
"010776588";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Autres fruits et légumes";"France";"sans objet";"Annuelle";"Indice"
"010776589";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Fruits et légumes pour la transformation";"France";"sans objet";"Annuelle";"Indice"
"010776590";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Prunes à pruneaux";"France";"sans objet";"Annuelle";"Indice"
"010776591";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pommes pour la transformation";"France";"sans objet";"Annuelle";"Indice"
"010776592";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Banane";"France";"sans objet";"Annuelle";"Indice"
"010776593";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice général";"France";"sans objet";"Mensuelle";"Indice"
"010776594";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice général sauf fruits et légumes";"France";"sans objet";"Mensuelle";"Indice"
"010776595";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Produits végétaux sauf fruits et légumes";"France";"sans objet";"Mensuelle";"Indice"
"010776596";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Céréales";"France";"sans objet";"Mensuelle";"Indice"
"010776597";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice annuel des prix agricoles à la production (IPPAP) – Orge";"France";"sans objet";"Mensuelle";"Indice"
"010776598";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Orge de mouture";"France";"sans objet";"Mensuelle";"Indice"
"010776599";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Orge de brasserie";"France";"sans objet";"Mensuelle";"Indice"
"010776600";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Blé tendre";"France";"sans objet";"Mensuelle";"Indice"
"010776601";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Blé dur";"France";"sans objet";"Mensuelle";"Indice"
"010776602";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Avoine";"France";"sans objet";"Mensuelle";"Indice"
"010776603";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Sorgho";"France";"sans objet";"Mensuelle";"Indice"
"010776604";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Triticale";"France";"sans objet";"Mensuelle";"Indice"
"010776605";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice annuel des prix agricoles à la production (IPPAP) – Maïs";"France";"sans objet";"Mensuelle";"Indice"
"010776606";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Oléagineux";"France";"sans objet";"Mensuelle";"Indice"
"010776607";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Colza";"France";"sans objet";"Mensuelle";"Indice"
"010776608";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Tournesol";"France";"sans objet";"Mensuelle";"Indice"
"010776609";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Soja";"France";"sans objet";"Mensuelle";"Indice"
